entidad,municipio,seccion,section_id,pan_2021_votos,total_2021,pct_pan_2021,source_rows_2021
11,020,1843,110201843,169,308,54.87012987012987,1
11,020,1844,110201844,227,402,56.46766169154229,1
11,020,1845,110201845,313,504,62.10317460317461,2
11,020,1846,110201846,851,1456,58.447802197802204,5
11,020,1847,110201847,1042,1762,59.13734392735528,5
11,020,1848,110201848,232,485,47.83505154639175,2
11,020,1849,110201849,346,595,58.15126050420169,2
11,020,1850,110201850,208,431,48.25986078886311,2
11,020,1851,110201851,284,515,55.14563106796116,2
11,020,1852,110201852,381,633,60.18957345971564,2
11,020,1853,110201853,325,538,60.4089219330855,2
11,020,1854,110201854,304,589,51.61290322580645,2
11,020,1855,110201855,291,516,56.395348837209305,2
11,020,1856,110201856,371,655,56.641221374045806,2
11,020,1857,110201857,508,854,59.4847775175644,3
11,020,1858,110201858,360,720,50.0,2
11,020,3006,110203006,284,580,48.96551724137931,2
11,020,3007,110203007,597,923,64.68039003250271,3
11,020,3008,110203008,185,358,51.675977653631286,2
11,020,3009,110203009,261,463,56.371490280777536,2
11,020,3010,110203010,441,730,60.41095890410959,2
11,020,3011,110203011,236,572,41.25874125874126,2
11,020,3012,110203012,274,521,52.5911708253359,2
11,020,3013,110203013,314,566,55.47703180212014,2
11,020,3014,110203014,269,550,48.90909090909091,2
11,020,3016,110203016,95,289,32.8719723183391,2
11,020,3017,110203017,244,532,45.86466165413533,2
11,020,3018,110203018,234,434,53.91705069124424,2
11,020,3019,110203019,303,558,54.3010752688172,2
11,020,3020,110203020,371,670,55.37313432835821,2
11,020,3021,110203021,189,391,48.33759590792839,2
11,020,3022,110203022,164,382,42.93193717277487,2
11,020,3023,110203023,154,371,41.509433962264154,2
11,020,3024,110203024,285,595,47.89915966386555,2
11,020,3025,110203025,188,371,50.673854447439346,2
11,020,3026,110203026,284,578,49.13494809688581,2
11,020,3027,110203027,336,589,57.045840407470294,2
11,020,3028,110203028,181,427,42.38875878220141,2
11,020,3029,110203029,268,562,47.686832740213525,2
11,020,3030,110203030,224,499,44.88977955911824,2
11,020,3031,110203031,106,214,49.532710280373834,1
11,020,3032,110203032,338,395,85.56962025316456,1
11,020,3033,110203033,154,249,61.84738955823293,1
11,020,3034,110203034,254,444,57.20720720720721,2
11,020,3035,110203035,88,219,40.182648401826484,1
11,020,3036,110203036,273,444,61.48648648648649,1
11,020,3037,110203037,284,350,81.14285714285714,1
11,020,3038,110203038,252,448,56.25,2
11,020,3039,110203039,320,547,58.50091407678245,2
11,020,3040,110203040,176,330,53.333333333333336,1
11,020,3041,110203041,218,334,65.26946107784431,1
11,020,3042,110203042,336,488,68.85245901639344,1
11,020,3043,110203043,275,446,61.65919282511211,1
11,020,3044,110203044,286,390,73.33333333333333,1
11,020,3045,110203045,331,441,75.05668934240363,1
11,020,3046,110203046,301,425,70.82352941176471,1
11,020,3047,110203047,289,414,69.80676328502415,1
11,020,3048,110203048,181,305,59.34426229508196,1
11,020,3049,110203049,229,382,59.947643979057595,1
11,020,3050,110203050,170,311,54.662379421221864,1
11,020,3051,110203051,137,324,42.28395061728395,1
11,020,3052,110203052,241,399,60.40100250626567,1
11,020,3053,110203053,259,425,60.94117647058823,1
11,020,3054,110203054,186,390,47.69230769230769,1
11,020,3055,110203055,159,331,48.036253776435046,2
11,020,3056,110203056,198,314,63.05732484076433,1
11,020,3057,110203057,178,358,49.72067039106145,1
11,020,3058,110203058,164,253,64.82213438735178,1
11,020,3059,110203059,140,311,45.01607717041801,2
11,020,3060,110203060,180,350,51.42857142857142,2
11,020,3061,110203061,157,340,46.1764705882353,2
11,020,3062,110203062,261,418,62.44019138755981,2
11,020,3063,110203063,128,274,46.715328467153284,1
11,020,3064,110203064,128,266,48.1203007518797,2
11,020,3065,110203065,174,341,51.02639296187683,1
11,020,3066,110203066,166,285,58.245614035087726,1
11,020,3067,110203067,195,322,60.55900621118012,1
11,020,3068,110203068,167,318,52.51572327044025,1
11,020,3069,110203069,445,704,63.21022727272727,2
11,020,3070,110203070,138,280,49.28571428571429,1
11,020,3071,110203071,163,347,46.97406340057637,2
11,020,3072,110203072,117,210,55.714285714285715,1
11,020,3073,110203073,151,304,49.67105263157895,2
11,020,3074,110203074,166,323,51.39318885448917,2
11,020,3075,110203075,94,196,47.95918367346938,1
11,020,3076,110203076,168,334,50.29940119760479,2
11,020,3077,110203077,170,492,34.552845528455286,2
11,020,3078,110203078,147,266,55.26315789473685,2
11,020,3079,110203079,279,456,61.18421052631579,2
11,020,3080,110203080,148,290,51.03448275862069,2
11,020,3081,110203081,232,430,53.95348837209303,2
11,020,3082,110203082,122,245,49.795918367346935,1
11,020,3083,110203083,123,234,52.56410256410257,1
11,020,3084,110203084,125,252,49.60317460317461,2
11,020,3085,110203085,118,230,51.30434782608696,1
11,020,3086,110203086,133,292,45.54794520547945,2
11,020,3087,110203087,144,287,50.174216027874564,2
11,020,3088,110203088,96,230,41.73913043478261,1
11,020,3089,110203089,145,293,49.48805460750853,2
11,020,3090,110203090,127,266,47.744360902255636,2
11,020,3091,110203091,101,274,36.86131386861314,2
11,020,3092,110203092,163,386,42.2279792746114,2
11,020,3093,110203093,127,285,44.56140350877193,2
11,020,3094,110203094,107,220,48.63636363636364,1
11,020,3095,110203095,108,260,41.53846153846154,2
11,020,3096,110203096,177,347,51.008645533141205,2
11,020,3097,110203097,84,178,47.19101123595505,1
11,020,3098,110203098,109,233,46.78111587982833,1
11,020,3099,110203099,120,255,47.05882352941176,2
11,020,3100,110203100,140,262,53.43511450381679,2
11,020,3101,110203101,108,238,45.378151260504204,1
11,020,3121,110203121,333,659,50.53110773899848,3
11,020,3122,110203122,318,584,54.45205479452054,2
11,020,3123,110203123,431,746,57.77479892761394,3
11,020,3124,110203124,419,732,57.240437158469945,2
11,020,3125,110203125,387,669,57.847533632286996,2
11,020,3126,110203126,304,536,56.71641791044776,2
11,020,3127,110203127,392,761,51.51116951379764,3
11,020,3128,110203128,585,1124,52.04626334519573,4
11,020,3129,110203129,442,853,51.81711606096131,3
11,020,3130,110203130,501,979,51.174668028600614,4
11,020,3131,110203131,485,809,59.95055624227441,3
11,020,3132,110203132,430,702,61.25356125356125,2
11,020,3133,110203133,167,327,51.07033639143731,2
11,020,3134,110203134,116,347,33.429394812680115,2
11,020,3135,110203135,334,622,53.69774919614147,3
11,020,3136,110203136,291,477,61.0062893081761,2
11,020,3137,110203137,190,348,54.59770114942529,2
11,020,3138,110203138,231,466,49.57081545064378,2
11,020,3139,110203139,193,451,42.793791574279375,2
11,020,3140,110203140,277,554,50.0,3
11,020,3141,110203141,157,375,41.86666666666667,2
11,020,3142,110203142,322,682,47.214076246334315,3
11,020,3143,110203143,461,750,61.46666666666667,2
11,020,3144,110203144,156,372,41.935483870967744,2
11,020,3145,110203145,136,332,40.963855421686745,2
11,020,3146,110203146,182,346,52.601156069364166,2
11,020,3147,110203147,189,392,48.214285714285715,2
11,020,3148,110203148,1269,1802,70.42175360710323,4
11,020,3149,110203149,237,485,48.865979381443296,2
11,020,3150,110203150,227,423,53.664302600472816,3
11,020,3151,110203151,242,516,46.89922480620155,2
11,020,3152,110203152,113,286,39.51048951048951,2
11,020,3153,110203153,169,386,43.78238341968912,2
11,020,3154,110203154,258,595,43.36134453781513,4
11,020,3155,110203155,1001,1187,84.33024431339511,3
11,020,3156,110203156,148,236,62.71186440677966,1
11,020,3157,110203157,840,1199,70.05838198498749,4
11,020,3158,110203158,158,342,46.198830409356724,3
11,020,3159,110203159,146,335,43.582089552238806,3
11,020,3160,110203160,373,822,45.37712895377129,4
11,020,3161,110203161,398,749,53.13751668891856,4
11,020,3162,110203162,725,1138,63.708260105448154,3
11,020,3163,110203163,233,497,46.88128772635815,4
11,020,3164,110203164,403,799,50.438047559449316,3
11,020,3165,110203165,320,627,51.03668261562998,3
11,020,3166,110203166,251,437,57.43707093821511,2
11,020,3167,110203167,284,540,52.59259259259259,2
11,020,3168,110203168,454,844,53.79146919431279,3
